card,segment,abc_revenue
2000200228509,Потерянные,C
2000200158820,Потерянные,C
2000200168034,Потерянные,C
2000200221173,Потерянные,C
2000200232094,Потерянные,C
2000200202714,Потерянные,C
2000200191957,Потерянные,C
2000200209812,Потерянные,C
2000200222002,Потерянные,C
2000200181613,Потерянные,C
2000200217091,Потерянные,C
2000200170976,Потерянные,C
2000200192770,Потерянные,C
2000200204091,Потерянные,C
2000200167129,Потерянные,C
2000200186953,Потерянные,C
2000200163695,Потерянные,C
2000200212454,Потерянные,C
2000200197638,Потерянные,C
2000200207795,Потерянные,C
2000200154723,Потерянные,C
2000200223993,Потерянные,C
2000200217152,Потерянные,C
2000200157588,Потерянные,C
2000200183372,Потерянные,C
2000200212959,Потерянные,C
2000200209942,Потерянные,C
2000200182924,Потерянные,C
2000200206620,Потерянные,C
2000200219507,Потерянные,C
2000200227885,Потерянные,C
2000200153955,Потерянные,C
2000200214564,Потерянные,C
2000200189954,Потерянные,C
2000200191469,Потерянные,C
2000200208297,Потерянные,C
2000200166832,Потерянные,C
2000200216049,Потерянные,C
2000200217572,Потерянные,C
2000200226130,Потерянные,C
2000200175018,Потерянные,C
2000200205524,Потерянные,C
2000200221135,Потерянные,C
2000200155737,Потерянные,C
2000200169840,Потерянные,C
2000200177777,Потерянные,C
2000200176213,Потерянные,C
2000200227434,Потерянные,C
2000200202981,Потерянные,C
2000200164890,Потерянные,C
2000200203339,Потерянные,C
2000200224266,Потерянные,C
2000200195795,Потерянные,C
2000200182115,Потерянные,C
2000200206170,Потерянные,C
2000200233589,Потерянные,C
2000200206811,Потерянные,C
2000200164661,Потерянные,C
2000200163602,Потерянные,C
2000200171751,Потерянные,C
2000200185291,Потерянные,C
2000200223719,Потерянные,C
2000200228370,Потерянные,C
2000200174806,Потерянные,C
2000200216148,Потерянные,C
2000200163138,Потерянные,C
2000200171287,Потерянные,C
2000200198901,Потерянные,C
2000200158165,Потерянные,C
2000200165446,Потерянные,C
2000200195160,Потерянные,C
2000200174530,Потерянные,C
2000200179146,Потерянные,C
2000200200376,Потерянные,C
2000200151494,Потерянные,C
2000200166191,Потерянные,C
2000200169222,Потерянные,C
2000200201168,Потерянные,C
2000200230656,Потерянные,C
2000200162810,Потерянные,C
2000200212973,Потерянные,C
2000200171508,Потерянные,C
2000200170488,Потерянные,C
2000200186113,Потерянные,C
2000200189480,Потерянные,C
2000200219385,Потерянные,C
2000200190899,Потерянные,C
2000200220152,Потерянные,C
2000200220428,Потерянные,C
2000200179276,Потерянные,C
2000200207979,Потерянные,C
2000200152446,Потерянные,C
2000200164951,Потерянные,C
2000200172734,Потерянные,C
2000200216834,Потерянные,C
2000200159056,Потерянные,C
2000200213758,Потерянные,C
2000200198048,Потерянные,C
2000200235996,Потерянные,C
2000200190806,Потерянные,C
2000200207283,Потерянные,C
2000200221968,Потерянные,C
2000200150251,Потерянные,C
2000200224389,Потерянные,C
2000200226215,Потерянные,C
2000200216902,Потерянные,C
2000200190172,Потерянные,C
2000200226772,Потерянные,C
2000200150138,Потерянные,C
2000200209423,Потерянные,C
2000200172789,Потерянные,C
2000200219064,Потерянные,C
2000200198246,Потерянные,C
2000200187370,Потерянные,C
2000200192572,Потерянные,C
2000200177593,Потерянные,C
2000200216407,Потерянные,C
2000200195078,Потерянные,C
2000200212126,Потерянные,C
2000200235965,Потерянные,C
2000200206798,Потерянные,C
2000200215431,Потерянные,C
2000200223375,Потерянные,C
2000200227427,Потерянные,C
2000200166856,Потерянные,C
2000200163947,Потерянные,C
2000200172451,Потерянные,C
2000200150435,Потерянные,C
2000200167037,Потерянные,C
2000200199571,Потерянные,C
2000200207665,Потерянные,C
2000200184041,Потерянные,C
2000200176435,Потерянные,C
2000200206422,Потерянные,C
2000200221715,Потерянные,C
2000200227519,Потерянные,C
2000200197560,Потерянные,C
2000200207580,Потерянные,C
2000200246534,Потерянные,C
2000200228608,Потерянные,C
2000200197829,Потерянные,C
2000200202608,Потерянные,C
2000200161691,Потерянные,C
2000200181484,Потерянные,C
2000200184584,Потерянные,C
2000200199823,Потерянные,C
2000200199977,Потерянные,C
2000200174684,Потерянные,C
2000200174707,Потерянные,C
2000200201670,Потерянные,C
2000200196174,Потерянные,C
2000200204039,Потерянные,C
2000200183013,Потерянные,C
2000200192220,Потерянные,C
2000200169307,Потерянные,C
2000200202257,Потерянные,C
2000200202240,Потерянные,C
2000200208808,Потерянные,C
2000200157663,Потерянные,C
2000200208051,Потерянные,C
2000200227830,Потерянные,C
2000200226932,Потерянные,C
2000200185680,Потерянные,C
2000200208426,Потерянные,C
2000200226253,Потерянные,C
2000200185369,Потерянные,C
2000200195993,Потерянные,C
2000200202035,Потерянные,C
2000200207146,Потерянные,C
2000200157069,Потерянные,C
2000200171362,Потерянные,C
2000200210979,Потерянные,C
2000200214526,Потерянные,C
2000200218456,Потерянные,C
2000200206583,Потерянные,C
2000200164272,Потерянные,C
2000200212058,Потерянные,C
2000200197737,Потерянные,C
2000200213444,Потерянные,C
2000200150015,Потерянные,C
2000200185468,Потерянные,C
